date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2000-03-08 15:00:00,7.0,56,2.6,130,181,0,181
2000-03-08 16:00:00,7.0,52,1.5,240,88,0,88
2000-03-08 17:00:00,6.0,70,3.1,310,90,0,90
2000-03-08 18:00:00,6.0,65,1.5,350,135,141,111
2000-03-08 19:00:00,6.0,70,6.2,160,0,0,0
2000-03-08 20:00:00,5.0,75,5.7,240,0,0,0
2000-03-08 21:00:00,4.0,81,2.6,160,0,0,0
2000-03-08 22:00:00,4.0,81,2.1,130,0,0,0
2000-03-08 23:00:00,3.0,87,1.5,150,0,0,0
2000-03-09 00:00:00,4.0,81,3.6,180,0,0,0
2000-03-09 01:00:00,4.0,81,2.1,240,0,0,0
2000-03-09 02:00:00,2.0,80,7.2,230,0,0,0
2000-03-09 03:00:00,1.0,86,3.1,60,0,0,0
2000-03-09 04:00:00,2.0,87,0.0,0,0,0,0
2000-03-09 05:00:00,3.0,81,6.2,180,0,0,0
2000-03-09 06:00:00,3.0,74,0.0,0,0,0,0
2000-03-09 07:00:00,3.0,74,4.6,170,0,0,0
2000-03-09 08:00:00,3.0,68,5.7,190,13,0,13
2000-03-09 09:00:00,1.0,86,7.2,200,43,0,43
2000-03-09 10:00:00,1.0,86,5.7,190,121,0,121
2000-03-09 11:00:00,2.0,80,5.7,200,169,0,169
2000-03-09 12:00:00,0.0,85,2.6,10,190,0,190
2000-03-09 13:00:00,0.0,85,4.1,40,278,24,260
2000-03-09 14:00:00,2.0,80,3.6,170,689,533,318
2000-03-09 15:00:00,2.0,73,4.6,210,463,270,294
2000-03-09 16:00:00,3.0,87,4.6,140,257,63,225
2000-03-09 17:00:00,3.0,87,3.1,140,72,0,72
2000-03-09 18:00:00,1.0,86,3.1,40,173,247,129
2000-03-09 19:00:00,1.0,79,2.6,350,0,0,0
2000-03-09 20:00:00,0.0,85,0.0,0,0,0,0
2000-03-09 21:00:00,-1.0,85,1.5,50,0,0,0
2000-03-09 22:00:00,-1.0,85,2.1,40,0,0,0
2000-03-09 23:00:00,-1.0,85,1.5,50,0,0,0
2000-03-10 00:00:00,-2.0,92,0.0,0,0,0,0
2000-03-10 01:00:00,-1.0,92,2.1,90,0,0,0
2000-03-10 02:00:00,-1.0,92,0.0,0,0,0,0
2000-03-10 03:00:00,1.0,79,1.5,340,0,0,0
2000-03-10 04:00:00,1.0,79,3.1,360,0,0,0
2000-03-10 05:00:00,0.0,84,1.5,80,0,0,0
2000-03-10 06:00:00,-1.0,92,0.0,0,0,0,0
2000-03-10 07:00:00,0.0,85,0.0,0,0,0,0
2000-03-10 08:00:00,-1.0,92,1.5,60,60,159,38
2000-03-10 09:00:00,2.0,80,0.0,0,269,581,84
2000-03-10 10:00:00,3.0,74,2.6,360,465,825,69
2000-03-10 11:00:00,3.0,68,2.6,320,623,830,120
2000-03-10 12:00:00,4.0,64,2.1,250,652,643,209
2000-03-10 13:00:00,5.0,59,2.6,280,736,805,157
2000-03-10 14:00:00,6.0,51,2.6,270,803,945,141
2000-03-10 15:00:00,6.0,51,2.1,250,703,761,224
2000-03-10 16:00:00,6.0,47,1.5,320,242,120,181
2000-03-10 17:00:00,6.0,51,3.6,300,321,438,163
2000-03-10 18:00:00,6.0,51,3.6,320,104,19,100
2000-03-10 19:00:00,4.0,64,3.6,330,0,0,0
2000-03-10 20:00:00,3.0,68,4.1,340,0,0,0
2000-03-10 21:00:00,2.0,67,2.1,20,0,0,0
2000-03-10 22:00:00,1.0,72,3.6,160,0,0,0
2000-03-10 23:00:00,1.0,67,2.1,130,0,0,0
2000-03-11 00:00:00,0.0,72,3.6,120,0,0,0
2000-03-11 01:00:00,-1.0,66,4.6,150,0,0,0
2000-03-11 02:00:00,-1.0,66,0.0,0,0,0,0
2000-03-11 03:00:00,-2.0,71,2.6,100,0,0,0
2000-03-11 04:00:00,-1.0,66,3.1,140,0,0,0
2000-03-11 05:00:00,-1.0,78,3.6,130,0,0,0
2000-03-11 06:00:00,1.0,61,3.6,160,0,0,0
2000-03-11 07:00:00,1.0,61,2.1,180,0,0,0
2000-03-11 08:00:00,2.0,62,0.0,0,29,0,29
2000-03-11 09:00:00,3.0,53,6.7,150,83,0,83
2000-03-11 10:00:00,4.0,49,2.6,200,314,202,216
2000-03-11 11:00:00,6.0,43,1.5,190,202,24,188
2000-03-11 12:00:00,7.0,48,3.1,290,635,554,251
2000-03-11 13:00:00,9.0,45,2.1,310,416,108,338
2000-03-11 14:00:00,9.0,41,0.0,0,303,24,286
2000-03-11 15:00:00,9.0,41,2.6,320,147,0,147
2000-03-11 16:00:00,8.0,48,4.1,320,124,0,124
2000-03-11 17:00:00,9.0,45,3.6,300,133,0,133
2000-03-11 18:00:00,8.0,52,7.2,320,120,48,111
2000-03-11 19:00:00,6.0,65,6.2,330,0,0,0
2000-03-11 20:00:00,5.0,70,2.1,340,0,0,0
2000-03-11 21:00:00,5.0,75,3.1,330,0,0,0
2000-03-11 22:00:00,4.0,81,4.1,310,0,0,0
2000-03-11 23:00:00,4.0,87,4.1,330,0,0,0
2000-03-12 00:00:00,3.0,87,0.0,0,0,0,0
2000-03-12 01:00:00,3.0,87,3.6,170,0,0,0
2000-03-12 02:00:00,3.0,87,3.1,210,0,0,0
2000-03-12 03:00:00,3.0,87,5.1,220,0,0,0
2000-03-12 04:00:00,3.0,87,3.6,210,0,0,0
2000-03-12 05:00:00,3.0,87,2.6,210,0,0,0
2000-03-12 06:00:00,3.0,87,3.1,280,0,0,0
2000-03-12 07:00:00,3.0,87,0.0,0,0,0,0
2000-03-12 08:00:00,3.0,87,2.6,320,60,127,42
2000-03-12 09:00:00,4.0,81,3.6,300,289,567,103
2000-03-12 10:00:00,5.0,70,2.6,330,431,647,114
2000-03-12 11:00:00,6.0,70,2.6,250,613,784,131
2000-03-12 12:00:00,7.0,61,3.6,230,727,846,137
2000-03-12 13:00:00,7.0,52,4.1,230,706,655,229
2000-03-12 14:00:00,7.0,52,3.1,230,544,273,350
2000-03-12 15:00:00,8.0,44,1.5,260,642,749,165
2000-03-12 16:00:00,8.0,44,1.5,260,504,742,117
2000-03-12 17:00:00,9.0,41,3.1,300,379,786,91
2000-03-12 18:00:00,8.0,48,3.1,310,212,545,110
2000-03-12 19:00:00,6.0,55,6.2,320,0,0,0
2000-03-12 20:00:00,6.0,55,6.2,320,0,0,0
2000-03-12 21:00:00,4.0,59,2.6,360,0,0,0
2000-03-12 22:00:00,2.0,62,2.1,80,0,0,0
2000-03-12 23:00:00,2.0,67,2.1,140,0,0,0
2000-03-13 00:00:00,2.0,73,0.0,0,0,0,0
2000-03-13 01:00:00,1.0,67,1.5,140,0,0,0
2000-03-13 02:00:00,1.0,67,2.1,160,0,0,0
2000-03-13 03:00:00,-1.0,78,1.5,140,0,0,0
2000-03-13 04:00:00,1.0,72,0.0,0,0,0,0
2000-03-13 05:00:00,-2.0,71,0.0,0,0,0,0
2000-03-13 06:00:00,-2.0,85,1.5,160,0,0,0
2000-03-13 07:00:00,-2.0,85,0.0,0,0,0,0
2000-03-13 08:00:00,1.0,79,0.0,0,101,532,22
2000-03-13 09:00:00,3.0,68,0.0,0,317,806,48
2000-03-13 10:00:00,5.0,55,3.1,270,519,913,66
2000-03-13 11:00:00,6.0,60,2.6,250,652,890,100
2000-03-13 12:00:00,7.0,56,2.6,250,768,977,82
2000-03-13 13:00:00,9.0,53,2.6,280,809,991,82
2000-03-13 14:00:00,11.0,43,2.1,300,777,975,81
2000-03-13 15:00:00,11.0,39,2.6,330,689,945,82
2000-03-13 16:00:00,13.0,32,3.1,340,547,873,88
2000-03-13 17:00:00,12.0,37,4.1,300,395,784,104
2000-03-13 18:00:00,11.0,50,4.6,320,187,463,98
2000-03-13 19:00:00,8.0,61,5.1,300,0,73,0
2000-03-13 20:00:00,8.0,52,5.1,330,0,0,0
2000-03-13 21:00:00,6.0,55,2.6,330,0,0,0
2000-03-13 22:00:00,4.0,64,3.1,100,0,0,0
2000-03-13 23:00:00,3.0,68,2.6,130,0,0,0
2000-03-14 00:00:00,3.0,68,0.0,0,0,0,0
2000-03-14 01:00:00,1.0,79,0.0,0,0,0,0
2000-03-14 02:00:00,1.0,72,0.0,0,0,0,0
2000-03-14 03:00:00,1.0,79,2.6,150,0,0,0
2000-03-14 04:00:00,1.0,72,2.6,130,0,0,0
2000-03-14 05:00:00,0.0,72,3.6,180,0,0,0
2000-03-14 06:00:00,1.0,72,2.6,130,0,0,0
2000-03-14 07:00:00,2.0,73,2.6,170,0,0,0
2000-03-14 08:00:00,4.0,69,2.6,170,58,65,47
2000-03-14 09:00:00,5.0,59,2.1,110,53,0,53
2000-03-14 10:00:00,6.0,60,0.0,0,102,0,102
2000-03-14 11:00:00,6.0,55,0.0,0,143,0,143
2000-03-14 12:00:00,7.0,61,0.0,0,121,0,121
2000-03-14 13:00:00,8.0,61,2.6,260,127,0,127
2000-03-14 14:00:00,9.0,53,1.5,270,512,261,325
2000-03-14 15:00:00,11.0,47,0.0,0,655,699,203
2000-03-14 16:00:00,13.0,38,0.0,0,357,207,247
2000-03-14 17:00:00,12.0,50,2.6,310,122,0,122
2000-03-14 18:00:00,10.0,50,3.1,350,90,0,90
2000-03-14 19:00:00,9.0,53,3.6,330,0,0,0
2000-03-14 20:00:00,9.0,53,5.1,330,0,0,0
2000-03-14 21:00:00,7.0,66,2.6,330,0,0,0
2000-03-14 22:00:00,7.0,66,2.1,320,0,0,0
2000-03-14 23:00:00,7.0,66,4.1,320,0,0,0
2000-03-15 00:00:00,5.0,75,1.5,330,0,0,0
2000-03-15 01:00:00,4.0,75,2.6,180,0,0,0
2000-03-15 02:00:00,2.0,87,0.0,0,0,0,0
2000-03-15 03:00:00,2.0,80,1.5,120,0,0,0
2000-03-15 04:00:00,1.0,86,0.0,0,0,0,0
2000-03-15 05:00:00,2.0,87,0.0,0,0,0,0
2000-03-15 06:00:00,2.0,87,0.0,0,0,0,0
2000-03-15 07:00:00,6.0,75,8.2,340,0,0,0
2000-03-15 08:00:00,4.0,69,12.3,330,35,0,35
2000-03-15 09:00:00,3.0,74,12.9,320,49,0,49
2000-03-15 10:00:00,3.0,74,13.9,320,82,0,82
2000-03-15 11:00:00,4.0,69,9.8,320,143,0,143
2000-03-15 12:00:00,4.0,59,5.7,310,185,12,176
2000-03-15 13:00:00,6.0,43,7.7,330,749,685,240
2000-03-15 14:00:00,7.0,37,10.8,320,708,703,200
2000-03-15 15:00:00,7.0,44,9.8,320,715,816,184
2000-03-15 16:00:00,6.0,39,4.6,340,524,690,155
2000-03-15 17:00:00,5.0,50,8.7,360,391,788,93
2000-03-15 18:00:00,4.0,49,7.2,340,211,540,104
2000-03-15 19:00:00,3.0,49,5.7,350,2,100,1
2000-03-15 20:00:00,4.0,45,7.2,330,0,0,0
2000-03-15 21:00:00,2.0,52,2.1,110,0,0,0
2000-03-15 22:00:00,1.0,61,4.1,150,0,0,0
2000-03-15 23:00:00,-1.0,66,0.0,0,0,0,0
2000-03-16 00:00:00,0.0,72,3.1,70,0,0,0
2000-03-16 01:00:00,-1.0,78,2.1,140,0,0,0
2000-03-16 02:00:00,-2.0,71,2.1,110,0,0,0
2000-03-16 03:00:00,-2.0,71,3.6,140,0,0,0
2000-03-16 04:00:00,-3.0,71,4.1,110,0,0,0
2000-03-16 05:00:00,-2.0,71,4.1,150,0,0,0
2000-03-16 06:00:00,-3.0,71,3.6,150,0,0,0
2000-03-16 07:00:00,-2.0,71,6.2,150,0,0,0
2000-03-16 08:00:00,0.0,66,2.1,80,123,539,34
2000-03-16 09:00:00,2.0,52,4.1,170,313,755,49
2000-03-16 10:00:00,4.0,45,3.1,150,496,846,64
2000-03-16 11:00:00,5.0,42,2.6,100,643,843,107
2000-03-16 12:00:00,6.0,39,2.6,270,787,930,120
2000-03-16 13:00:00,7.0,40,3.1,260,809,967,86
2000-03-16 14:00:00,8.0,41,2.1,260,783,957,88
2000-03-16 15:00:00,9.0,29,1.5,190,674,821,136
2000-03-16 16:00:00,12.0,26,2.1,160,588,834,140
2000-03-16 17:00:00,12.0,29,2.6,100,390,780,91
2000-03-16 18:00:00,12.0,29,1.5,130,222,516,118
2000-03-16 19:00:00,9.0,38,2.1,340,2,102,1
2000-03-16 20:00:00,7.0,52,0.0,0,0,0,0
2000-03-16 21:00:00,7.0,66,1.5,100,0,0,0
2000-03-16 22:00:00,8.0,41,4.6,150,0,0,0
2000-03-16 23:00:00,7.0,44,4.1,130,0,0,0
2000-03-17 00:00:00,8.0,41,4.1,140,0,0,0
2000-03-17 01:00:00,7.0,44,0.0,0,0,0,0
2000-03-17 02:00:00,6.0,55,9.3,330,0,0,0
2000-03-17 03:00:00,5.0,64,9.8,320,0,0,0
2000-03-17 04:00:00,4.0,75,8.7,340,0,0,0
2000-03-17 05:00:00,2.0,73,6.2,350,0,0,0
2000-03-17 06:00:00,2.0,73,7.2,340,0,0,0
2000-03-17 07:00:00,2.0,67,9.3,330,0,0,0
2000-03-17 08:00:00,3.0,53,8.2,350,18,0,18
2000-03-17 09:00:00,3.0,49,10.3,340,157,61,136
2000-03-17 10:00:00,3.0,45,10.8,350,441,522,171
2000-03-17 11:00:00,5.0,39,9.3,330,215,24,200
2000-03-17 12:00:00,6.0,33,7.7,330,694,614,251
2000-03-17 13:00:00,6.0,33,7.7,330,737,703,208
2000-03-17 14:00:00,6.0,36,6.7,340,834,903,174
2000-03-17 15:00:00,6.0,33,6.2,330,747,981,101
2000-03-17 16:00:00,7.0,34,5.1,310,602,790,174
2000-03-17 17:00:00,6.0,33,5.7,320,267,273,162
2000-03-17 18:00:00,6.0,33,5.7,320,216,307,153
2000-03-17 19:00:00,4.0,38,3.6,320,3,65,2
2000-03-17 20:00:00,3.0,49,3.6,310,0,0,0
2000-03-17 21:00:00,3.0,45,4.1,310,0,0,0
2000-03-17 22:00:00,1.0,56,1.5,30,0,0,0
2000-03-17 23:00:00,2.0,57,1.5,270,0,0,0
2000-03-18 00:00:00,2.8,52,2.1,250,0,0,0
2000-03-18 01:00:00,3.0,49,2.6,230,0,0,0
2000-03-18 02:00:00,3.0,58,4.6,240,0,0,0
2000-03-18 03:00:00,2.0,52,2.1,140,0,0,0
2000-03-18 04:00:00,1.0,56,0.0,0,0,0,0
2000-03-18 05:00:00,1.0,67,0.0,0,0,0,0
2000-03-18 06:00:00,3.0,68,8.2,280,0,0,0
2000-03-18 07:00:00,3.0,53,7.2,330,0,0,0
2000-03-18 08:00:00,4.0,45,8.7,300,128,597,23
2000-03-18 09:00:00,5.0,50,8.7,310,343,780,62
2000-03-18 10:00:00,6.0,43,6.7,320,514,789,102
2000-03-18 11:00:00,6.0,39,5.1,310,700,915,108
2000-03-18 12:00:00,7.0,34,5.7,320,799,936,119
2000-03-18 13:00:00,8.0,29,5.1,320,792,847,150
2000-03-18 14:00:00,8.0,24,0.0,0,796,927,114
2000-03-18 15:00:00,8.0,20,2.1,220,740,882,155
2000-03-18 16:00:00,9.0,25,3.6,220,558,852,93
2000-03-18 17:00:00,9.0,25,2.1,220,386,803,73
2000-03-18 18:00:00,8.0,32,2.1,270,226,512,120
2000-03-18 19:00:00,7.0,34,1.5,270,4,116,2
2000-03-18 20:00:00,6.0,43,4.1,330,0,0,0
2000-03-18 21:00:00,4.0,59,3.1,320,0,0,0
2000-03-18 22:00:00,2.0,62,3.1,130,0,0,0
2000-03-18 23:00:00,1.0,61,3.6,160,0,0,0
2000-03-19 00:00:00,2.0,52,1.5,170,0,0,0
2000-03-19 01:00:00,3.0,49,4.1,120,0,0,0
2000-03-19 02:00:00,2.0,52,3.6,120,0,0,0
2000-03-19 03:00:00,1.0,56,2.6,170,0,0,0
2000-03-19 04:00:00,-1.0,60,2.1,110,0,0,0
2000-03-19 05:00:00,1.0,56,2.6,150,0,0,0
2000-03-19 06:00:00,3.0,49,4.1,180,0,0,0
2000-03-19 07:00:00,3.0,49,6.2,150,0,0,0
2000-03-19 08:00:00,4.0,45,4.6,180,22,0,22
2000-03-19 09:00:00,6.0,43,2.6,210,54,0,54
2000-03-19 10:00:00,6.0,39,2.1,140,118,0,118
2000-03-19 11:00:00,7.0,34,2.1,130,165,0,165
2000-03-19 12:00:00,9.0,35,3.6,130,208,6,204
2000-03-19 13:00:00,12.0,34,2.6,150,187,0,187
2000-03-19 14:00:00,11.0,33,0.0,0,133,0,133
2000-03-19 15:00:00,12.0,31,0.0,0,140,0,140
2000-03-19 16:00:00,11.0,50,5.1,270,94,0,94
2000-03-19 17:00:00,4.0,69,13.4,320,60,0,60
2000-03-19 18:00:00,1.0,72,14.4,330,32,0,32
2000-03-19 19:00:00,1.0,72,16.5,330,1,0,1
2000-03-19 20:00:00,-0.1,76,15.0,330,0,0,0
2000-03-19 21:00:00,-1.0,78,13.4,320,0,0,0
2000-03-19 22:00:00,-1.0,78,10.3,300,0,0,0
2000-03-19 23:00:00,-1.0,78,11.8,320,0,0,0
2000-03-20 00:00:00,-1.0,71,8.7,330,0,0,0
2000-03-20 01:00:00,-1.0,78,6.2,300,0,0,0
2000-03-20 02:00:00,-1.0,71,8.7,310,0,0,0
2000-03-20 03:00:00,-2.0,71,7.7,330,0,0,0
2000-03-20 04:00:00,-2.0,71,7.2,320,0,0,0
2000-03-20 05:00:00,-2.0,71,4.1,340,0,0,0
2000-03-20 06:00:00,-2.1,71,5.9,340,0,0,0
2000-03-20 07:00:00,-2.0,71,7.7,340,0,0,0
2000-03-20 08:00:00,-2.0,71,7.7,330,23,0,23
2000-03-20 09:00:00,-2.0,71,7.7,340,73,0,73
2000-03-20 10:00:00,-1.0,66,9.3,340,98,0,98
2000-03-20 11:00:00,-1.0,66,9.8,340,408,159,304
2000-03-20 12:00:00,1.0,67,11.3,330,267,12,258
2000-03-20 13:00:00,1.0,67,12.3,330,181,6,177
2000-03-20 14:00:00,3.0,58,12.3,320,562,297,341
2000-03-20 15:00:00,3.0,58,3.1,60,500,233,343
2000-03-20 16:00:00,6.0,39,4.1,280,419,351,225
2000-03-20 17:00:00,5.0,33,6.7,40,281,278,171
2000-03-20 18:00:00,4.0,29,12.9,30,231,349,156
2000-03-20 19:00:00,3.0,29,12.3,50,6,89,4
2000-03-20 20:00:00,3.0,29,8.7,40,0,0,0
2000-03-20 21:00:00,2.0,31,0.0,0,0,0,0
2000-03-20 22:00:00,2.0,44,3.6,130,0,0,0
2000-03-20 23:00:00,1.0,43,0.0,0,0,0,0
2000-03-21 00:00:00,0.0,46,2.1,210,0,0,0
2000-03-21 01:00:00,0.0,46,4.6,200,0,0,0
2000-03-21 02:00:00,1.0,43,0.0,0,0,0,0
2000-03-21 03:00:00,-1.0,55,3.6,180,0,0,0
2000-03-21 04:00:00,-2.0,46,3.1,80,0,0,0
2000-03-21 05:00:00,-1.0,46,5.1,350,0,0,0
2000-03-21 06:00:00,-2.0,46,3.6,10,0,0,0
2000-03-21 07:00:00,-1.0,42,3.1,330,0,45,0
2000-03-21 08:00:00,-1.0,55,2.6,130,152,532,50
2000-03-21 09:00:00,2.0,44,0.0,0,320,621,86
2000-03-21 10:00:00,3.0,37,4.6,330,491,709,110
2000-03-21 11:00:00,4.0,38,0.0,0,624,691,167
2000-03-21 12:00:00,5.0,39,7.2,300,754,799,162
2000-03-21 13:00:00,6.0,36,5.7,290,731,655,227
2000-03-21 14:00:00,7.0,37,5.7,290,764,799,166
2000-03-21 15:00:00,8.0,32,7.7,310,712,894,109
2000-03-21 16:00:00,8.0,44,6.2,300,577,870,93
2000-03-21 17:00:00,8.0,41,6.2,310,424,846,85
2000-03-21 18:00:00,7.0,48,5.7,310,226,564,103
2000-03-21 19:00:00,6.0,51,6.2,310,7,153,3
2000-03-21 20:00:00,4.0,54,6.7,310,0,0,0
2000-03-21 21:00:00,4.0,54,4.6,310,0,0,0
2000-03-21 22:00:00,2.0,62,1.5,80,0,0,0
2000-03-21 23:00:00,0.0,72,2.1,110,0,0,0
2000-03-22 00:00:00,1.0,61,1.5,60,0,0,0
2000-03-22 01:00:00,0.0,60,2.1,160,0,0,0
2000-03-22 02:00:00,-1.0,66,1.5,150,0,0,0
2000-03-22 03:00:00,-2.0,71,0.0,0,0,0,0
2000-03-22 04:00:00,-2.0,78,3.1,180,0,0,0
2000-03-22 05:00:00,-2.0,71,2.1,50,0,0,0
2000-03-22 06:00:00,-3.0,71,1.5,100,0,0,0
2000-03-22 07:00:00,-3.0,77,2.1,30,1,82,1
2000-03-22 08:00:00,1.0,72,1.5,170,157,590,41
2000-03-22 09:00:00,3.0,58,3.1,150,354,779,56
2000-03-22 10:00:00,5.0,50,0.0,0,523,756,113
2000-03-22 11:00:00,5.0,59,2.6,250,708,862,133
2000-03-22 12:00:00,6.0,51,3.6,290,777,883,119
2000-03-22 13:00:00,7.0,44,2.1,230,822,901,124
2000-03-22 14:00:00,10.0,42,2.6,240,839,902,161
2000-03-22 15:00:00,11.0,36,2.6,250,719,900,108
2000-03-22 16:00:00,11.0,36,2.6,230,591,919,76
2000-03-22 17:00:00,11.0,36,1.5,210,422,864,73
2000-03-22 18:00:00,11.0,39,1.5,230,221,575,94
2000-03-22 19:00:00,9.0,45,0.0,0,8,164,4
2000-03-22 20:00:00,7.0,48,0.0,0,0,0,0
2000-03-22 21:00:00,7.0,61,0.0,0,0,0,0
2000-03-22 22:00:00,7.0,52,0.0,0,0,0,0
2000-03-22 23:00:00,4.0,69,1.5,230,0,0,0
2000-03-23 00:00:00,2.0,73,2.1,60,0,0,0
2000-03-23 01:00:00,3.0,74,0.0,0,0,0,0
2000-03-23 02:00:00,2.0,73,1.5,120,0,0,0
2000-03-23 03:00:00,1.0,79,3.1,120,0,0,0
2000-03-23 04:00:00,3.0,74,1.5,180,0,0,0
2000-03-23 05:00:00,2.0,73,4.6,130,0,0,0
2000-03-23 06:00:00,2.0,73,0.0,0,0,0,0
2000-03-23 07:00:00,-1.0,71,0.0,0,2,34,1
2000-03-23 08:00:00,4.0,75,0.0,0,163,544,53
2000-03-23 09:00:00,7.0,56,2.1,150,388,842,61
2000-03-23 10:00:00,11.0,47,1.5,120,591,884,107
2000-03-23 11:00:00,13.0,38,1.5,120,697,892,99
2000-03-23 12:00:00,14.0,35,1.5,210,801,829,179
2000-03-23 13:00:00,15.0,30,1.5,220,689,511,292
2000-03-23 14:00:00,16.0,26,3.1,190,366,61,320
2000-03-23 15:00:00,14.0,38,11.3,300,113,0,113
2000-03-23 16:00:00,11.0,43,8.2,350,108,0,108
2000-03-23 17:00:00,9.0,57,7.2,300,210,79,178
2000-03-23 18:00:00,8.0,61,6.2,320,43,0,43
2000-03-23 19:00:00,7.0,66,7.7,320,2,0,2
2000-03-23 20:00:00,7.0,70,8.2,320,0,0,0
2000-03-23 21:00:00,6.0,75,9.8,310,0,0,0
2000-03-23 22:00:00,6.0,75,6.2,300,0,0,0
2000-03-23 23:00:00,6.0,75,2.6,280,0,0,0
2000-03-24 00:00:00,5.0,75,1.5,130,0,0,0
2000-03-24 01:00:00,4.0,81,4.1,310,0,0,0
2000-03-24 02:00:00,4.0,81,4.6,310,0,0,0
2000-03-24 03:00:00,3.0,81,5.1,320,0,0,0
2000-03-24 04:00:00,3.0,81,4.1,300,0,0,0
2000-03-24 05:00:00,3.0,81,2.6,10,0,0,0
2000-03-24 06:00:00,1.0,86,1.5,50,0,0,0
2000-03-24 07:00:00,1.0,86,0.0,0,3,54,2
2000-03-24 08:00:00,2.0,87,0.0,0,169,552,54
2000-03-24 09:00:00,4.0,81,0.0,0,334,579,106
2000-03-24 10:00:00,6.0,75,2.6,260,545,832,85
2000-03-24 11:00:00,7.0,66,2.6,280,681,798,142
2000-03-24 12:00:00,8.0,52,2.6,250,691,608,232
2000-03-24 13:00:00,9.0,38,2.1,230,768,697,222
2000-03-24 14:00:00,10.0,42,3.1,260,789,866,131
2000-03-24 15:00:00,11.0,47,3.1,280,725,851,140
2000-03-24 16:00:00,13.0,35,2.6,290,539,706,138
2000-03-24 17:00:00,13.0,35,1.5,30,369,638,107
2000-03-24 18:00:00,11.0,50,2.6,290,241,483,131
2000-03-24 19:00:00,9.0,53,3.6,320,12,151,6
2000-03-24 20:00:00,8.0,57,6.7,320,0,0,0
2000-03-24 21:00:00,7.0,56,3.6,330,0,0,0
2000-03-24 22:00:00,4.0,69,1.5,340,0,0,0
2000-03-24 23:00:00,5.0,70,3.1,320,0,0,0
2000-03-25 00:00:00,5.0,64,0.0,0,0,0,0
2000-03-25 01:00:00,4.0,81,0.0,0,0,0,0
2000-03-25 02:00:00,4.0,81,0.0,0,0,0,0
2000-03-25 03:00:00,3.0,87,2.1,30,0,0,0
2000-03-25 04:00:00,5.0,81,1.5,260,0,0,0
2000-03-25 05:00:00,4.0,81,2.1,310,0,0,0
2000-03-25 06:00:00,2.0,80,0.0,0,0,0,0
2000-03-25 07:00:00,2.0,80,0.0,0,4,27,3
2000-03-25 08:00:00,5.0,81,0.0,0,101,101,80
2000-03-25 09:00:00,8.0,66,1.5,240,209,79,178
2000-03-25 10:00:00,9.0,57,2.1,280,312,111,250
2000-03-25 11:00:00,9.0,66,2.6,250,576,437,279
2000-03-25 12:00:00,11.0,54,2.6,270,819,787,221
2000-03-25 13:00:00,12.0,50,2.1,250,665,451,310
2000-03-25 14:00:00,13.0,47,2.1,290,612,339,353
2000-03-25 15:00:00,18.0,34,2.6,270,771,777,234
2000-03-25 16:00:00,18.0,27,2.1,210,560,693,164
2000-03-25 17:00:00,17.0,27,2.1,200,451,801,119
2000-03-25 18:00:00,16.0,36,2.1,330,251,674,94
2000-03-25 19:00:00,12.0,54,3.6,320,14,220,5
2000-03-25 20:00:00,11.0,58,3.6,330,0,0,0
2000-03-25 21:00:00,10.0,62,2.1,60,0,0,0
2000-03-25 22:00:00,9.0,66,1.5,210,0,0,0
2000-03-25 23:00:00,8.0,71,0.0,0,0,0,0
2000-03-26 00:00:00,8.0,71,1.5,110,0,0,0
2000-03-26 01:00:00,8.0,71,0.0,0,0,0,0
2000-03-26 02:00:00,8.0,66,0.0,0,0,0,0
2000-03-26 03:00:00,8.0,71,0.0,0,0,0,0
2000-03-26 04:00:00,8.0,61,2.1,160,0,0,0
2000-03-26 05:00:00,7.0,70,0.0,0,0,0,0
2000-03-26 06:00:00,6.0,70,2.1,60,0,0,0
2000-03-26 07:00:00,4.0,81,2.1,110,7,158,3
2000-03-26 08:00:00,8.0,76,2.1,320,170,645,29
2000-03-26 09:00:00,11.0,54,0.0,0,402,812,74
2000-03-26 10:00:00,12.0,50,2.6,270,589,926,68
2000-03-26 11:00:00,13.0,47,1.5,240,749,976,80
2000-03-26 12:00:00,14.0,47,2.6,220,871,1002,106
2000-03-26 13:00:00,17.0,39,2.1,260,901,853,226
2000-03-26 14:00:00,17.0,34,2.6,270,681,472,319
2000-03-26 15:00:00,17.0,34,3.1,270,744,814,179
2000-03-26 16:00:00,17.0,36,5.7,320,624,899,107
2000-03-26 17:00:00,17.0,34,8.2,320,416,787,87
2000-03-26 18:00:00,16.0,36,5.7,330,246,604,104
2000-03-26 19:00:00,12.0,50,4.1,330,15,206,6
2000-03-26 20:00:00,12.0,44,6.2,300,0,0,0
2000-03-26 21:00:00,10.0,46,3.6,350,0,0,0
2000-03-26 22:00:00,9.0,57,0.0,0,0,0,0
2000-03-26 23:00:00,7.0,66,0.0,0,0,0,0
2000-03-27 00:00:00,6.0,65,3.6,150,0,0,0
2000-03-27 01:00:00,4.0,64,2.1,40,0,0,0
2000-03-27 02:00:00,4.0,64,3.6,150,0,0,0
2000-03-27 03:00:00,4.0,64,0.0,0,0,0,0
2000-03-27 04:00:00,2.0,67,0.0,0,0,0,0
