trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3682160,209,8,"THOROLD STONE - MORRISON/DORCHESTER",,1,99851216,shp-209-01,0,0
377020,209,22,"THOROLD STONE - MORRISON/DORCHESTER",,1,99985202,shp-209-01,0,0
2419170,209,20,"THOROLD STONE - MORRISON/DORCHESTER",,1,100271217,shp-209-14,0,0
377070,209,15,"THOROLD STONE - MORRISON/DORCHESTER",,1,99936207,shp-209-01,0,0
2419190,209,2,"THOROLD STONE - MORRISON/DORCHESTER",,1,100374219,shp-209-14,0,0
3734010,209,12,"THOROLD STONE - MORRISON/DORCHESTER",,1,100164201,shp-209-01,0,0
2419200,209,24,"THOROLD STONE - MORRISON/DORCHESTER",,1,100416220,shp-209-14,0,0
4675190,209,2,"THOROLD STONE - MORRISON/DORCHESTER",,1,100374219,shp-209-01,0,0
2615010,209,12,"THOROLD STONE - MORRISON/DORCHESTER",,1,100164201,shp-209-14,0,0
31070,209,15,"THOROLD STONE - MORRISON/DORCHESTER",,1,99936207,shp-209-01,0,0
115010,209,12,"THOROLD STONE - MORRISON/DORCHESTER",,1,100164201,shp-209-01,0,0
1514010,209,12,"THOROLD STONE - MORRISON/DORCHESTER",,1,100164201,shp-209-01,0,0
404020,209,22,"THOROLD STONE - MT. CARMEL",,0,99985202,shp-209-51,0,0
4511160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
4511010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
1307070,209,15,"THOROLD STONE - MT. CARMEL",,0,99936207,shp-209-51,0,0
3418180,209,4,"THOROLD STONE - MT. CARMEL",,0,100322218,shp-209-51,0,0
4205070,209,15,"THOROLD STONE - MT. CARMEL",,0,99936207,shp-209-51,0,0
404070,209,15,"THOROLD STONE - MT. CARMEL",,0,99936207,shp-209-51,0,0
2943010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
3418170,209,20,"THOROLD STONE - MT. CARMEL",,0,100271217,shp-209-51,0,0
3418200,209,24,"THOROLD STONE - MT. CARMEL",,0,100416220,shp-209-51,0,0
2739010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
3300010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
2943160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
2739160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
2732180,209,4,"THOROLD STONE - MT. CARMEL",,0,100322218,shp-209-51,0,0
3418190,209,2,"THOROLD STONE - MT. CARMEL",,0,100374219,shp-209-51,0,0
4985160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
8686180,209,4,"THOROLD STONE - MT. CARMEL",,0,100322218,shp-209-51,0,0
2732200,209,24,"THOROLD STONE - MT. CARMEL",,0,100416220,shp-209-51,0,0
6265170,209,20,"THOROLD STONE - MT. CARMEL",,0,100271217,shp-209-51,0,0
4578070,209,15,"THOROLD STONE - MT. CARMEL",,0,99936207,shp-209-51,0,0
968010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
2732170,209,20,"THOROLD STONE - MT. CARMEL",,0,100271217,shp-209-51,0,0
6265180,209,4,"THOROLD STONE - MT. CARMEL",,0,100322218,shp-209-51,0,0
968160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
7319010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
2732190,209,2,"THOROLD STONE - MT. CARMEL",,0,100374219,shp-209-51,0,0
542160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
1737010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
8686200,209,24,"THOROLD STONE - MT. CARMEL",,0,100416220,shp-209-51,0,0
1737160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
542010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
1585010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
3300160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
1307020,209,22,"THOROLD STONE - MT. CARMEL",,0,99985202,shp-209-51,0,0
4985010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
4578020,209,22,"THOROLD STONE - MT. CARMEL",,0,99985202,shp-209-51,0,0
2072010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
8686170,209,20,"THOROLD STONE - MT. CARMEL",,0,100271217,shp-209-51,0,0
6265190,209,2,"THOROLD STONE - MT. CARMEL",,0,100374219,shp-209-51,0,0
8686190,209,2,"THOROLD STONE - MT. CARMEL",,0,100374219,shp-209-51,0,0
2072160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
6265200,209,24,"THOROLD STONE - MT. CARMEL",,0,100416220,shp-209-51,0,0
1585160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
7319160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
4205020,209,22,"THOROLD STONE - MT. CARMEL",,0,99985202,shp-209-51,0,0
7521010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
7890160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
7521160,209,8,"THOROLD STONE - MT. CARMEL",,0,99851216,shp-209-51,0,0
7890010,209,12,"THOROLD STONE - MT. CARMEL",,0,100164201,shp-209-51,0,0
4593200,210,24,"HOSPITAL - MAIN & FERRY",,1,100394220,shp-210-01,0,0
7543160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
8788020,210,22,"HOSPITAL - MAIN & FERRY",,1,99961202,shp-210-01,0,0
7118180,210,4,"HOSPITAL - MAIN & FERRY",,1,100294218,shp-210-01,0,0
4556160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
7543010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
8469010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
7180010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
8322010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
7589190,210,2,"HOSPITAL - MAIN & FERRY",,1,100345219,shp-210-01,0,0
8001170,210,20,"HOSPITAL - MAIN & FERRY",,1,100242217,shp-210-01,0,0
6062160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
2673020,210,22,"HOSPITAL - MAIN & FERRY",,1,99962202,shp-210-01,0,0
7589180,210,4,"HOSPITAL - MAIN & FERRY",,1,100294218,shp-210-01,0,0
8001180,210,4,"HOSPITAL - MAIN & FERRY",,1,100293218,shp-210-01,0,0
6478010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
543010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
7589200,210,24,"HOSPITAL - MAIN & FERRY",,1,100394220,shp-210-01,0,0
8001200,210,24,"HOSPITAL - MAIN & FERRY",,1,100393220,shp-210-01,0,0
6390160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
543160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
7118170,210,20,"HOSPITAL - MAIN & FERRY",,1,100243217,shp-210-01,0,0
4811010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
6388010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
3802020,210,22,"HOSPITAL - MAIN & FERRY",,1,99962202,shp-210-01,0,0
7118200,210,24,"HOSPITAL - MAIN & FERRY",,1,100394220,shp-210-01,0,0
3090010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
3802070,210,15,"HOSPITAL - MAIN & FERRY",,1,99916207,shp-210-01,0,0
3052170,210,20,"HOSPITAL - MAIN & FERRY",,1,100242217,shp-210-01,0,0
7180160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
3090160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
5221010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
4593170,210,20,"HOSPITAL - MAIN & FERRY",,1,100243217,shp-210-01,0,0
7118190,210,2,"HOSPITAL - MAIN & FERRY",,1,100345219,shp-210-01,0,0
3052180,210,4,"HOSPITAL - MAIN & FERRY",,1,100293218,shp-210-01,0,0
5291160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
4556010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
2588160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
3052200,210,24,"HOSPITAL - MAIN & FERRY",,1,100393220,shp-210-01,0,0
2447160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
456010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
2631020,210,22,"HOSPITAL - MAIN & FERRY",,1,99961202,shp-210-01,0,0
1197020,210,22,"HOSPITAL - MAIN & FERRY",,1,99961202,shp-210-01,0,0
2588010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
456160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
6110010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
1401160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
2477010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
2165190,210,2,"HOSPITAL - MAIN & FERRY",,1,100344219,shp-210-01,0,0
6110160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
1707160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
2447010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
1401010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
6062010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
1707010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
2165180,210,4,"HOSPITAL - MAIN & FERRY",,1,100293218,shp-210-01,0,0
2477160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
6281160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
1690180,210,4,"HOSPITAL - MAIN & FERRY",,1,100294218,shp-210-01,0,0
7346010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
2165170,210,20,"HOSPITAL - MAIN & FERRY",,1,100242217,shp-210-01,0,0
641180,210,4,"HOSPITAL - MAIN & FERRY",,1,100293218,shp-210-01,0,0
2165200,210,24,"HOSPITAL - MAIN & FERRY",,1,100393220,shp-210-01,0,0
7346160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
2673070,210,15,"HOSPITAL - MAIN & FERRY",,1,99916207,shp-210-01,0,0
641200,210,24,"HOSPITAL - MAIN & FERRY",,1,100393220,shp-210-01,0,0
3052190,210,2,"HOSPITAL - MAIN & FERRY",,1,100344219,shp-210-01,0,0
8001190,210,2,"HOSPITAL - MAIN & FERRY",,1,100344219,shp-210-01,0,0
4216070,210,15,"HOSPITAL - MAIN & FERRY",,1,99916207,shp-210-01,0,0
5530180,210,4,"HOSPITAL - MAIN & FERRY",,1,100294218,shp-210-01,0,0
4811160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
8469160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
6755010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
5530190,210,2,"HOSPITAL - MAIN & FERRY",,1,100345219,shp-210-01,0,0
8322160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
5530200,210,24,"HOSPITAL - MAIN & FERRY",,1,100394220,shp-210-01,0,0
6755160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
6478160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
4209010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
7589170,210,20,"HOSPITAL - MAIN & FERRY",,1,100243217,shp-210-01,0,0
4209160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
8224010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
4216020,210,22,"HOSPITAL - MAIN & FERRY",,1,99962202,shp-210-01,0,0
8224160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
6009070,210,15,"HOSPITAL - MAIN & FERRY",,1,99916207,shp-210-01,0,0
8788070,210,15,"HOSPITAL - MAIN & FERRY",,1,99915207,shp-210-01,0,0
5221160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
4593180,210,4,"HOSPITAL - MAIN & FERRY",,1,100294218,shp-210-01,0,0
4593190,210,2,"HOSPITAL - MAIN & FERRY",,1,100345219,shp-210-01,0,0
5283010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
5283160,210,8,"HOSPITAL - MAIN & FERRY",,1,99860216,shp-210-01,0,0
5291010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
6009020,210,22,"HOSPITAL - MAIN & FERRY",,1,99962202,shp-210-01,0,0
6281010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
5530170,210,20,"HOSPITAL - MAIN & FERRY",,1,100243217,shp-210-01,0,0
6390010,210,12,"HOSPITAL - MAIN & FERRY",,1,100170201,shp-210-01,0,0
6388160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
641170,210,20,"HOSPITAL - MAIN & FERRY",,1,100242217,shp-210-01,0,0
641190,210,2,"HOSPITAL - MAIN & FERRY",,1,100344219,shp-210-01,0,0
3876020,210,22,"HOSPITAL - MAIN & FERRY",,1,99962202,shp-210-01,0,0
3876070,210,15,"HOSPITAL - MAIN & FERRY",,1,99916207,shp-210-01,0,0
2633020,210,22,"HOSPITAL - MAIN & FERRY",,1,99961202,shp-210-01,0,0
2633070,210,15,"HOSPITAL - MAIN & FERRY",,1,99915207,shp-210-01,0,0
2631070,210,15,"HOSPITAL - MAIN & FERRY",,1,99915207,shp-210-01,0,0
1298180,210,4,"HOSPITAL - MAIN & FERRY",,1,100293218,shp-210-01,0,0
1298190,210,2,"HOSPITAL - MAIN & FERRY",,1,100344219,shp-210-01,0,0
1298170,210,20,"HOSPITAL - MAIN & FERRY",,1,100242217,shp-210-01,0,0
1298200,210,24,"HOSPITAL - MAIN & FERRY",,1,100393220,shp-210-01,0,0
1197070,210,15,"HOSPITAL - MAIN & FERRY",,1,99915207,shp-210-01,0,0
1239020,210,22,"HOSPITAL - MAIN & FERRY",,1,99961202,shp-210-01,0,0
1239070,210,15,"HOSPITAL - MAIN & FERRY",,1,99915207,shp-210-01,0,0
1175010,210,12,"HOSPITAL - MAIN & FERRY",,1,100165201,shp-210-01,0,0
1175160,210,8,"HOSPITAL - MAIN & FERRY",,1,99857216,shp-210-01,0,0
1690170,210,20,"HOSPITAL - MAIN & FERRY",,1,100243217,shp-210-01,0,0
1690190,210,2,"HOSPITAL - MAIN & FERRY",,1,100345219,shp-210-01,0,0
1690200,210,24,"HOSPITAL - MAIN & FERRY",,1,100394220,shp-210-01,0,0
2856020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99961202,shp-210-51,0,0
867180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100294218,shp-210-51,0,0
4773160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
1769020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99962202,shp-210-51,0,0
2856070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99915207,shp-210-51,0,0
2367010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
4687010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1769070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99916207,shp-210-51,0,0
286190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100344219,shp-210-51,0,0
3592010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
4687160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1433010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
2285020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99961202,shp-210-51,0,0
3592160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
511010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
1555010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1999170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100242217,shp-210-51,0,0
8132200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100394220,shp-210-51,0,0
509010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1155160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1999180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100293218,shp-210-51,0,0
867190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100345219,shp-210-51,0,0
509160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1153180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100294218,shp-210-51,0,0
1417180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100294218,shp-210-51,0,0
867200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100394220,shp-210-51,0,0
482010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1153190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100345219,shp-210-51,0,0
1417190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100345219,shp-210-51,0,0
2285070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99915207,shp-210-51,0,0
482160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
2895010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1433160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
286180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100293218,shp-210-51,0,0
418180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100294218,shp-210-51,0,0
2895160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1153170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100243217,shp-210-51,0,0
286200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100393220,shp-210-51,0,0
418190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100345219,shp-210-51,0,0
3391160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
1155010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
418170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100243217,shp-210-51,0,0
418200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100394220,shp-210-51,0,0
6182180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100293218,shp-210-51,0,0
1153200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100394220,shp-210-51,0,0
4773010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
4135010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
6176010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
3339010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
4781020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99962202,shp-210-51,0,0
1999200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100393220,shp-210-51,0,0
5445010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
3339160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
66160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
2367160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
5445160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
3391010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
66010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1689070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99915207,shp-210-51,0,0
511160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
4135160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
6689010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1712020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99962202,shp-210-51,0,0
4722160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
4781070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99916207,shp-210-51,0,0
6689160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1712070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99916207,shp-210-51,0,0
8296020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99962202,shp-210-51,0,0
4722010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
6182170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100242217,shp-210-51,0,0
1689020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99961202,shp-210-51,0,0
920010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
2320010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
7377010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
1417200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100394220,shp-210-51,0,0
286170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100242217,shp-210-51,0,0
2320160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
7633010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
1417170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100243217,shp-210-51,0,0
8132170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100243217,shp-210-51,0,0
920160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
7633160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
1555160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
8132190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100345219,shp-210-51,0,0
847160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
7775180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100293218,shp-210-51,0,0
4561010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
7775200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100393220,shp-210-51,0,0
8132180,210,4,"HOSPITAL -MORRISON/DORCHESTER",,0,100294218,shp-210-51,0,0
7827010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
4561160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
7827160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
867170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100243217,shp-210-51,0,0
7377160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
6176160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99857216,shp-210-51,0,0
7282010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100170201,shp-210-51,0,0
8296070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99916207,shp-210-51,0,0
7282160,210,8,"HOSPITAL -MORRISON/DORCHESTER",,0,99860216,shp-210-51,0,0
7775170,210,20,"HOSPITAL -MORRISON/DORCHESTER",,0,100242217,shp-210-51,0,0
6182190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100344219,shp-210-51,0,0
7775190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100344219,shp-210-51,0,0
6182200,210,24,"HOSPITAL -MORRISON/DORCHESTER",,0,100393220,shp-210-51,0,0
8266020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99962202,shp-210-51,0,0
8266070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99916207,shp-210-51,0,0
847010,210,12,"HOSPITAL -MORRISON/DORCHESTER",,0,100165201,shp-210-51,0,0
8778020,210,22,"HOSPITAL -MORRISON/DORCHESTER",,0,99961202,shp-210-51,0,0
8778070,210,15,"HOSPITAL -MORRISON/DORCHESTER",,0,99915207,shp-210-51,0,0
1999190,210,2,"HOSPITAL -MORRISON/DORCHESTER",,0,100344219,shp-210-51,0,0
7877160,211,8,"DORCHESTER - CANADIAN DRIVE HUB",,0,99854216,shp-211-51,0,0
5934160,211,8,"DORCHESTER - CANADIAN DRIVE HUB",,0,99852216,shp-211-51,0,0
7299170,211,20,"DORCHESTER - CANADIAN DRIVE HUB",,0,100273217,shp-211-51,0,0
8801170,211,20,"DORCHESTER - CANADIAN DRIVE HUB",,0,100273217,shp-211-51,0,0
7877010,211,12,"DORCHESTER - CANADIAN DRIVE HUB",,0,100167201,shp-211-51,0,0
8801190,211,2,"DORCHESTER - CANADIAN DRIVE HUB",,0,100375219,shp-211-51,0,0
7299180,211,4,"DORCHESTER - CANADIAN DRIVE HUB",,0,100324218,shp-211-51,0,0
8805160,211,8,"DORCHESTER - CANADIAN DRIVE HUB",,0,99854216,shp-211-51,0,0
7299190,211,2,"DORCHESTER - CANADIAN DRIVE HUB",,0,100375219,shp-211-51,0,0
8801200,211,24,"DORCHESTER - CANADIAN DRIVE HUB",,0,100418220,shp-211-51,0,0
7213010,211,12,"DORCHESTER - CANADIAN DRIVE HUB",,0,100167201,shp-211-51,0,0
8250180,211,4,"DORCHESTER - CANADIAN DRIVE HUB",,0,100323218,shp-211-51,0,0
